STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1550;20180426;   10;  11.5;   1.1;    3;   1.2;   6;    0.000;   0;   7.5;   9.9;  934.92;    8.7;   87.67;   12.8;    3.6;    2.7;eor
       1550;20180427;   10;   8.9;   1.8;    3;   0.0;   0;   11.417;   0;   4.3;   9.6;  929.70;   11.6;   73.08;   21.0;    1.9;    0.9;eor
       1550;20180428;   10;   8.3;   1.9;    3;   0.0;   0;   10.767;   0;   2.1;  10.5;  929.10;   14.1;   69.13;   22.8;    5.0;    3.6;eor
       1550;20180429;   10;  13.1;   1.9;    3;   1.1;   6;   10.700;   0;   5.4;   9.2;  924.49;   16.8;   53.50;   25.4;    7.6;    5.5;eor
       1550;20180430;   10;  10.9;   2.8;    3;   0.6;   6;    7.167;-999;   6.6;   9.2;  923.16;   13.0;   62.38;   17.7;    7.7;    7.3;eor
       1550;20180501;   10;  11.6;   2.1;    3;   0.0;   6;    1.033;-999;   7.5;   8.4;  928.92;   10.3;   67.25;   13.2;    6.3;    5.3;eor
       1550;20180502;   10;   8.2;   1.9;    3;   0.0;   6;    5.100;-999;   7.7;   9.9;  927.17;   12.6;   68.08;   17.0;    8.6;    8.4;eor
       1550;20180503;   10;   6.1;   1.3;    3;   1.4;   6;    0.000;-999;   8.0;  10.9;  929.53;   12.9;   73.54;   16.1;   11.1;   10.6;eor
       1550;20180504;   10;   7.6;   1.6;    3;   0.1;   6;    0.000;-999;   7.8;  13.3;  932.98;   12.2;   93.46;   13.4;   10.9;   10.8;eor
       1550;20180505;   10;  10.4;   2.1;    3;   0.0;   6;    5.017;-999;   6.4;  13.7;  935.64;   15.4;   78.83;   20.7;   10.4;    9.2;eor
       1550;20180506;   10;  11.7;   2.5;    3;   0.0;   0;   10.567;-999;   3.4;  12.2;  936.49;   15.3;   71.71;   21.4;    7.1;    5.6;eor
       1550;20180507;   10;  10.7;   2.2;    3;   0.0;   6;    9.967;-999;   1.6;  10.4;  933.12;   13.8;   69.21;   21.8;    5.0;    3.7;eor
       1550;20180508;   10;  10.8;   2.2;    3;   0.0;   0;   11.950;-999;   2.0;   9.8;  927.35;   14.6;   63.67;   22.7;    5.9;    4.5;eor
       1550;20180509;   10;  10.4;   1.3;    3;   5.4;   6;    5.950;-999;   5.7;  10.5;  925.04;   11.0;   80.79;   19.2;    4.9;    3.6;eor
       1550;20180510;   10;   8.4;   1.5;    3;   4.0;   6;    4.467;-999;   6.9;  11.3;  929.34;   12.9;   77.88;   20.3;    6.2;    4.9;eor
       1550;20180511;   10;   9.6;   1.6;    3;   0.0;   6;    6.583;-999;   6.3;  11.7;  934.59;   13.6;   76.29;   21.1;    6.7;    5.5;eor
       1550;20180512;   10;   8.4;   1.6;    3;   2.7;   6;    5.967;-999;   5.7;  12.8;  931.51;   15.6;   74.88;   22.6;    8.2;    6.5;eor
       1550;20180513;   10;  10.3;   1.8;    3;   0.9;   6;    9.283;-999;   5.2;  12.7;  925.73;   14.9;   77.54;   22.8;    7.0;    5.9;eor
       1550;20180514;   10;  11.3;   1.8;    3;  19.6;   6;    3.867;-999;   6.6;  13.3;  924.93;   13.3;   87.71;   19.1;    9.1;    9.1;eor
       1550;20180515;   10;   9.9;   1.1;    3;  16.7;   8;    0.933;-999;   7.8;  10.9;  928.37;    9.4;   92.25;   13.3;    8.1;    6.7;eor
       1550;20180516;   10;   3.0;   0.8;    3;   7.5;   6;    0.000;-999;   7.8;  11.0;  930.96;    9.6;   91.63;   11.7;    7.7;    7.5;eor
       1550;20180517;   10;   5.3;   0.8;    3;   1.6;   6;    0.383;-999;   7.8;  11.4;  933.97;   11.0;   87.38;   15.5;    8.0;    8.0;eor
       1550;20180518;   10;  10.1;   1.6;    3;   3.6;   6;    7.133;-999;   6.5;  11.3;  935.64;   12.3;   81.25;   19.7;    6.3;    5.2;eor
       1550;20180519;   10;  10.1;   1.3;    3;  14.1;   6;    5.267;-999;   5.3;  11.2;  935.48;   10.5;   88.54;   16.9;    4.4;    3.3;eor
       1550;20180520;   10;   8.8;   1.5;    3;   6.2;   6;    3.833;-999;   7.9;  12.3;  934.86;   12.2;   87.38;   17.6;    7.5;    6.5;eor
       1550;20180521;   10;   9.8;   1.5;    3;   0.0;   6;    9.333;-999;   4.4;  11.4;  931.27;   14.5;   72.42;   22.3;    5.4;    4.1;eor
       1550;20180522;   10;  12.1;   1.6;    3;   0.0;   0;    7.050;-999;   7.2;  11.7;  930.12;   14.5;   74.42;   21.6;    6.4;    5.1;eor
       1550;20180523;   10;  10.0;   1.7;    3;   1.1;   6;    5.817;-999;   7.8;  12.9;  934.03;   14.4;   80.58;   20.9;    7.9;    6.9;eor
       1550;20180524;   10;   6.9;   1.3;    3;   0.2;   6;    2.867;-999;   7.7;  13.8;  935.57;   14.9;   82.75;   20.4;    9.7;    8.9;eor
       1550;20180525;   10;   8.8;   1.9;    3;   0.0;   6;    8.867;-999;   3.5;  12.7;  935.92;   16.6;   71.21;   24.1;    7.8;    6.4;eor
       1550;20180526;   10;   9.4;   1.7;    3;   0.0;   6;    9.583;-999;   6.7;  14.0;  937.23;   17.7;   72.50;   26.0;    8.3;    6.7;eor
       1550;20180527;   10;   8.1;   1.3;    3;   0.0;   6;    4.133;-999;   7.6;  14.6;  936.46;   16.9;   77.88;   25.2;   10.4;    9.3;eor
       1550;20180528;   10;   7.6;   1.4;    3;   0.0;   0;    7.933;-999;   5.9;  13.5;  934.35;   18.5;   67.33;   27.0;    9.5;    8.1;eor
       1550;20180529;   10;   9.0;   2.0;    3;   0.1;   6;    5.417;-999;   6.8;  14.4;  932.06;   19.0;   67.88;   26.4;    9.9;    9.0;eor
       1550;20180530;   10;  10.3;   2.3;    3;   0.3;   6;   11.150;-999;   3.6;  15.6;  932.75;   19.7;   70.46;   26.2;   11.4;   10.5;eor
       1550;20180531;   10;   9.0;   1.9;    3;  29.3;   8;    7.050;-999;   6.3;  15.2;  932.77;   18.2;   77.00;   26.8;   10.7;    9.7;eor
       1550;20180601;   10;   6.7;   1.1;    3;   0.0;   6;    0.550;-999;   8.0;  15.2;  936.40;   16.9;   80.17;   21.5;   13.6;   13.0;eor
       1550;20180602;   10;   9.2;   1.7;    3;   1.6;   8;    5.750;-999;   6.0;  14.9;  936.65;   16.8;   79.88;   23.4;   10.6;    9.5;eor
       1550;20180603;   10;   9.0;   1.9;    3;   0.0;   0;   12.300;-999;   3.5;  13.2;  934.36;   17.9;   68.46;   25.6;    8.5;    7.4;eor
       1550;20180604;   10;  10.2;   1.8;    3;   6.5;   6;    7.883;-999;   4.6;  15.4;  928.92;   17.4;   79.25;   25.4;   10.1;    9.1;eor
       1550;20180605;   10;   9.0;   1.5;    3;   0.8;   6;    9.767;-999;   4.2;  15.1;  928.58;   17.9;   75.96;   25.8;   11.0;    9.9;eor
       1550;20180606;   10;   8.1;   1.5;    3;   7.2;   6;    5.533;-999;   7.0;  16.1;  930.47;   17.3;   82.54;   24.8;   10.8;    9.7;eor
       1550;20180607;   10;   9.2;   1.5;    3;   3.8;   6;    1.850;-999;   7.8;  16.4;  932.90;   17.3;   84.50;   22.6;   13.4;   12.8;eor
       1550;20180608;   10;   9.9;   1.7;    3;   0.0;   6;    7.467;-999;   7.2;  16.2;  930.32;   17.3;   83.04;   23.7;   12.9;   11.7;eor
       1550;20180609;   10;   9.0;   1.8;    3;   3.2;   6;    7.767;-999;   4.6;  15.9;  930.70;   18.3;   77.75;   25.8;   11.2;   10.1;eor
       1550;20180610;   10;   7.9;   1.4;    3;   2.2;   6;    9.067;-999;   5.5;  17.6;  930.95;   19.7;   78.04;   25.9;   13.3;   12.7;eor
       1550;20180611;   10;   9.4;   1.5;    3;   2.8;   6;    8.917;-999;   4.2;  17.4;  928.52;   20.0;   76.50;   27.1;   12.3;   11.7;eor
       1550;20180612;   10;   9.1;   1.6;    3;  43.6;   6;    3.200;-999;   7.5;  16.4;  927.18;   16.2;   89.17;   21.3;   13.5;   13.3;eor
       1550;20180613;   10;   8.1;   1.6;    3;  17.2;   6;    0.000;-999;   7.8;  13.4;  929.29;   12.0;   95.08;   14.0;    9.5;    9.5;eor
       1550;20180614;   10;   8.3;   1.8;    3;   0.0;   0;    7.017;-999;   6.2;  11.4;  933.52;   13.2;   76.67;   18.1;    9.1;    8.2;eor
       1550;20180615;   10;  10.2;   2.2;    3;   0.0;   0;   13.167;-999;   3.6;  10.9;  933.95;   15.4;   65.83;   21.9;    8.1;    6.8;eor
       1550;20180616;   10;   9.4;   1.8;    3;   0.0;   0;   12.850;-999;   1.9;  10.9;  933.48;   16.2;   64.25;   24.2;    6.7;    5.8;eor
       1550;20180617;   10;   8.2;   1.3;    3;  18.0;   6;    1.450;-999;   7.4;  13.8;  935.90;   15.7;   78.33;   20.9;    8.7;    7.9;eor
       1550;20180618;   10;   5.1;   1.1;    3;   0.0;   6;    2.167;-999;   6.7;  14.9;  939.80;   16.0;   82.58;   20.3;   11.0;    9.9;eor
       1550;20180619;   10;   7.0;   1.5;    3;   0.0;   0;    6.583;-999;   5.4;  14.2;  941.58;   17.4;   73.79;   23.9;   11.0;   10.3;eor
       1550;20180620;   10;   9.3;   1.9;    3;   0.0;   0;   13.083;-999;   0.0;  15.0;  938.55;   19.6;   69.25;   27.2;   10.5;    9.3;eor
       1550;20180621;   10;  11.8;   1.6;    3;  26.3;   6;    8.200;-999;   4.0;  15.9;  934.50;   19.9;   72.46;   28.7;   11.6;   10.7;eor
       1550;20180622;   10;   9.7;   1.8;    3;   0.0;   6;    5.083;-999;   7.2;   9.4;  939.55;   13.0;   65.17;   18.4;    9.2;    8.9;eor
       1550;20180623;   10;   8.6;   2.0;    3;   0.0;   6;    9.283;-999;   6.4;   9.6;  940.25;   13.4;   64.50;   18.8;    6.5;    5.4;eor
       1550;20180624;   10;   9.2;   1.8;    3;   3.2;   6;    5.517;-999;   7.8;  11.7;  937.13;   14.5;   72.58;   18.9;   10.0;    9.7;eor
       1550;20180625;   10;   5.5;   1.3;    3;   1.9;   6;    2.600;-999;   7.2;  12.1;  938.72;   12.7;   83.75;   18.1;   10.0;    9.4;eor
       1550;20180626;   10;   6.8;   1.5;    3;   0.0;   6;    5.383;-999;   6.0;  11.3;  939.36;   15.5;   66.46;   20.4;    7.7;    6.8;eor
       1550;20180627;   10;  11.2;   1.5;    3;   4.8;   8;    4.983;-999;   6.0;  12.8;  938.18;   14.2;   80.00;   20.6;    8.4;    7.8;eor
       1550;20180628;   10;   4.1;   0.8;    3;   9.3;   6;    0.000;-999;   7.5;  12.8;  935.88;   11.5;   93.63;   14.1;    8.1;    7.8;eor
       1550;20180629;   10;  10.5;   1.5;    3;   0.0;   6;    4.850;-999;   5.5;  15.2;  933.43;   15.9;   84.71;   22.0;   11.2;   10.6;eor
       1550;20180630;   10;   8.0;   1.7;    3;   0.0;   0;    8.050;-999;   2.9;  15.2;  931.90;   18.8;   72.79;   25.8;   10.6;    9.4;eor
       1550;20180701;   10;  11.5;   2.2;    3;   0.0;   0;   11.533;-999;   2.1;  13.0;  932.53;   17.0;   70.13;   23.3;   10.2;    9.8;eor
       1550;20180702;   10;   9.3;   1.9;    3;   0.7;   6;   11.583;-999;   1.9;  13.4;  932.24;   17.3;   70.25;   24.5;    8.9;    8.4;eor
       1550;20180703;   10;   7.0;   1.0;    3;   9.1;   6;    3.817;-999;   7.3;  16.5;  934.74;   17.1;   84.96;   22.1;   12.8;   12.4;eor
       1550;20180704;   10;   8.2;   1.1;    3;   2.0;   6;    6.017;-999;   6.1;  15.6;  935.09;   17.4;   80.04;   25.1;   11.8;   10.8;eor
       1550;20180705;   10;   6.0;   1.0;    3;  14.0;   6;    1.200;-999;   7.5;  15.2;  933.35;   15.8;   85.75;   22.7;   10.4;    9.5;eor
       1550;20180706;   10;   3.0;   0.7;    3;  16.7;   6;    0.000;-999;   7.6;  15.6;  936.65;   14.3;   95.46;   16.1;   12.1;   11.4;eor
       1550;20180707;   10;   4.2;   0.9;    3;   0.2;   6;    4.517;-999;   6.0;  14.1;  939.71;   16.4;   78.88;   23.0;   10.6;   10.0;eor
       1550;20180708;   10;   6.4;   0.9;    3;   0.0;   6;    0.933;-999;   6.9;  14.7;  938.73;   16.5;   79.17;   22.4;    9.5;    8.5;eor
       1550;20180709;   10;   7.7;   1.6;    3;   0.0;   0;   10.417;-999;   5.3;  12.8;  936.91;   17.7;   67.54;   24.5;    9.4;    8.3;eor
       1550;20180710;   10;  10.6;   1.5;    3;   3.6;   6;    2.000;-999;   7.6;  13.8;  933.29;   16.1;   76.63;   21.2;   10.7;    9.8;eor
       1550;20180711;   10;   7.7;   1.4;    3;   0.0;   6;    1.883;-999;   7.6;  12.9;  933.29;   14.9;   77.25;   19.7;   11.5;   11.2;eor
       1550;20180712;   10;   9.5;   2.0;    3;   0.0;   0;   11.600;-999;   2.5;  12.4;  935.06;   16.4;   69.04;   23.2;    8.1;    7.1;eor
       1550;20180713;   10;   9.2;   1.7;    3;   0.1;   6;   10.067;-999;   2.3;  13.3;  937.09;   17.7;   69.75;   25.4;    9.4;    9.0;eor
       1550;20180714;   10;   8.8;   1.6;    3;   1.9;   6;    6.133;-999;   6.6;  14.1;  936.21;   19.0;   67.88;   26.6;   11.3;   10.8;eor
       1550;20180715;   10;   9.8;   1.5;    3;   2.8;   8;    5.533;-999;   7.7;  15.1;  934.57;   17.7;   77.79;   26.0;   12.6;   12.0;eor
       1550;20180716;   10;   8.7;   1.4;    3;   2.3;   6;    6.233;-999;   5.5;  15.2;  932.12;   17.3;   78.50;   23.9;   12.8;   12.3;eor
       1550;20180717;   10;   8.0;   1.3;    3;   1.1;   6;    5.433;-999;   6.5;  14.4;  934.32;   17.4;   74.13;   23.7;   12.6;   11.4;eor
       1550;20180718;   10;   6.5;   1.3;    3;   0.0;   0;    8.967;-999;   3.6;  14.3;  935.31;   19.2;   68.25;   26.7;   12.5;   11.7;eor
       1550;20180719;   10;   8.8;   2.0;    3;   0.0;   0;   12.833;-999;   0.8;  13.7;  934.54;   19.3;   65.33;   27.0;   10.4;    9.4;eor
       1550;20180720;   10;   7.8;   1.4;    3;  12.2;   6;    6.600;-999;   6.4;  15.6;  932.43;   19.1;   73.92;   27.5;   12.1;   11.5;eor
       1550;20180721;   10;   5.9;   1.1;    3;  11.6;   6;    0.867;-999;   7.8;  16.6;  931.23;   16.7;   87.75;   21.9;   14.6;   14.5;eor
       1550;20180722;   10;   3.3;   0.7;    3;  15.8;   6;    0.000;-999;   7.9;  16.4;  932.89;   16.1;   90.25;   19.1;   14.2;   14.1;eor
       1550;20180723;   10;   5.1;   0.9;    3;   0.0;   6;    3.167;-999;   5.3;  16.2;  935.46;   17.2;   83.71;   23.6;   12.3;   11.1;eor
       1550;20180724;   10;   8.1;   1.7;    3;   0.0;   0;   11.833;-999;   0.2;  14.5;  933.72;   18.9;   70.63;   27.4;   10.2;    9.3;eor
       1550;20180725;   10;   8.8;   1.7;    3;   1.5;   6;   10.050;-999;   2.9;  14.6;  934.04;   19.7;   68.71;   28.6;   10.4;    8.9;eor
       1550;20180726;   10;   9.0;   1.8;    3;   0.0;   0;   10.500;-999;   1.1;  14.7;  933.85;   19.6;   68.67;   27.0;   12.1;   11.4;eor
       1550;20180727;   10;   8.2;   1.8;    3;   0.0;   0;   10.550;-999;   1.8;  14.9;  931.75;   20.0;   67.71;   28.1;   10.9;   10.1;eor
       1550;20180728;   10;  10.0;   1.4;    3;   3.4;   6;    7.150;-999;   5.0;  15.3;  931.16;   20.9;   65.50;   28.7;   12.2;   10.9;eor
       1550;20180729;   10;   8.8;   1.6;    3;   0.0;   0;   11.667;-999;   5.5;  17.1;  934.36;   21.1;   71.92;   28.4;   14.9;   14.2;eor
       1550;20180730;   10;   8.6;   1.7;    3;   0.0;   0;   12.433;-999;   1.2;  15.3;  935.38;   22.4;   62.38;   30.5;   13.6;   12.7;eor
       1550;20180731;   10;   8.3;   1.8;    3;   0.0;   0;   12.550;-999;  -999;  15.2;  935.79;   23.0;   59.71;   32.0;   13.2;   12.4;eor
       1550;20180801;   10;  11.5;   2.0;    3;   0.0;   6;   11.367;-999;   2.3;  16.4;  936.62;   23.6;   60.17;   32.0;   13.6;   13.1;eor
       1550;20180802;   10;   9.0;   2.2;    3;  10.0;   8;    8.567;-999;   6.3;  18.7;  939.24;   22.4;   70.79;   27.8;   16.8;   16.3;eor
       1550;20180803;   10;   8.0;   1.8;    3;   0.0;   0;   12.100;-999;   1.5;  18.7;  937.94;   22.5;   72.38;   30.5;   14.9;   14.3;eor
       1550;20180804;   10;   8.8;   1.6;    3;   0.0;   0;   10.917;-999;   1.5;  17.1;  936.25;   22.7;   66.38;   30.8;   14.5;   13.6;eor
       1550;20180805;   10;   7.8;   1.2;    3;   3.2;   6;    6.517;-999;   5.0;  18.6;  936.70;   22.0;   72.96;   29.8;   14.9;   14.2;eor
       1550;20180806;   10;  10.0;   2.1;    3;   0.0;   0;    8.800;-999;   6.5;  17.2;  935.35;   23.0;   64.33;   30.1;   15.3;   14.6;eor
       1550;20180807;   10;   5.0;   1.2;    3;   0.0;   0;    5.650;-999;   6.5;  15.8;  933.47;   22.1;   61.88;   28.9;   15.5;   14.2;eor
       1550;20180808;   10;   8.8;   1.8;    3;   0.2;   6;    6.383;-999;   6.9;  17.0;  933.79;   21.4;   69.21;   29.0;   14.1;   12.8;eor
       1550;20180809;   10;   9.8;   1.4;    3;  53.1;   8;    9.783;-999;   5.7;  16.1;  933.53;   22.9;   65.33;   33.8;   15.3;   13.6;eor
       1550;20180810;   10;   6.5;   1.3;    3;   8.3;   6;    0.017;-999;   7.7;  15.8;  941.22;   15.2;   90.92;   16.7;   13.2;   12.9;eor
       1550;20180811;   10;   8.8;   1.7;    3;   0.0;   0;    9.067;-999;   5.3;  13.3;  940.60;   16.1;   75.67;   22.3;   10.6;    9.7;eor
       1550;20180812;   10;   9.6;   1.8;    3;   0.5;   6;   11.400;-999;   3.5;  15.0;  934.88;   19.0;   71.13;   27.0;    9.1;    8.1;eor
       1550;20180813;   10;  17.0;   1.6;    3;  16.7;   6;    7.117;-999;   4.3;  16.4;  930.68;   18.7;   80.38;   28.1;   12.2;   11.3;eor
       1550;20180814;   10;   3.9;   0.9;    3;   5.4;   6;    1.333;-999;   7.9;  16.1;  934.21;   16.6;   86.00;   21.7;   14.3;   14.1;eor
       1550;20180815;   10;   8.1;   1.5;    3;   0.0;   0;    8.617;-999;   5.3;  14.9;  937.88;   17.7;   76.25;   23.5;   12.1;   11.4;eor
       1550;20180816;   10;   7.7;   1.6;    3;   0.0;   0;   12.200;-999;   0.0;  14.2;  935.15;   18.4;   70.96;   26.4;   10.0;    9.0;eor
       1550;20180817;   10;   6.2;   1.4;    3;   0.0;   0;   10.550;-999;   3.4;  14.6;  934.22;   19.7;   68.29;   27.6;   11.3;   10.3;eor
       1550;20180818;   10;  10.0;   1.8;    3;   0.0;   0;   10.033;-999;   7.0;  16.6;  938.23;   19.7;   74.17;   25.5;   13.5;   12.9;eor
       1550;20180819;   10;   8.9;   1.6;    3;   0.0;   0;    9.700;-999;   3.3;  17.2;  938.50;   20.3;   74.83;   27.9;   13.3;   12.4;eor
       1550;20180820;   10;   8.6;   1.5;    3;   0.0;   0;    9.617;-999;   4.5;  16.7;  937.48;   20.7;   70.88;   27.5;   14.4;   13.5;eor
       1550;20180821;   10;   8.8;   1.8;    3;   0.0;   0;   10.533;-999;   2.2;  16.6;  937.07;   20.8;   70.21;   27.9;   12.5;   12.0;eor
       1550;20180822;   10;   7.3;   1.5;    3;   0.0;   6;    7.883;-999;   4.5;  16.7;  935.83;   20.9;   69.92;   29.3;   13.9;   12.6;eor
       1550;20180823;   10;  10.6;   1.3;    3;  17.1;   6;    4.133;-999;   7.8;  17.0;  933.98;   18.5;   81.63;   27.1;   13.5;   12.7;eor
       1550;20180824;   10;   7.8;   1.2;    3;  10.6;   6;    0.833;-999;   7.6;  15.9;  931.86;   16.0;   88.00;   21.6;   12.5;   11.7;eor
       1550;20180825;   10;   4.6;   0.9;    3;  12.6;   6;    0.283;-999;   7.8;  12.7;  932.19;   12.0;   90.13;   15.4;    9.5;    9.4;eor
       1550;20180826;   10;   4.9;   1.0;    3;   0.0;   6;    4.483;-999;   6.4;   9.6;  934.73;   10.6;   77.46;   16.3;    4.8;    3.5;eor
       1550;20180827;   10;   6.0;   1.2;    3;   0.1;   6;    5.483;-999;   5.7;  10.1;  935.01;   13.8;   68.42;   24.1;    3.5;    2.4;eor
       1550;20180828;   10;   8.5;   1.5;    3;   0.0;   0;   11.800;-999;  -999;  14.6;  936.55;   17.8;   74.88;   25.0;   10.5;    9.3;eor
       1550;20180829;   10;   8.0;   1.5;    3;  20.6;   8;    9.483;-999;   5.6;  15.4;  933.64;   18.7;   75.54;   27.9;   10.1;    8.6;eor
       1550;20180830;   10;   7.3;   1.0;    3;   5.7;   6;    0.000;-999;   7.9;  15.6;  937.31;   14.3;   95.21;   15.3;   12.0;   11.5;eor
       1550;20180831;   10;   6.0;   1.3;    3;  35.8;   6;    0.000;-999;   7.8;  14.2;  936.21;   12.8;   96.08;   14.4;   11.5;   11.3;eor
       1550;20180901;   10;   6.8;   1.8;    3;   5.5;   6;    0.000;-999;   7.8;  12.8;  938.25;   11.2;   95.71;   12.5;   10.2;   10.1;eor
       1550;20180902;   10;   5.6;   1.1;    3;   0.0;   6;    0.067;-999;   8.0;  12.6;  937.04;   12.3;   88.33;   14.7;   10.1;   10.0;eor
       1550;20180903;   10;   8.8;   1.5;    3;   0.0;   6;    7.200;-999;   7.6;  13.3;  933.62;   14.2;   83.13;   18.4;   10.4;    9.5;eor
       1550;20180904;   10;   6.0;   1.2;    3;   0.0;   6;    0.683;-999;   7.1;  13.5;  934.27;   13.7;   86.71;   18.5;    9.9;    8.8;eor
       1550;20180905;   10;  10.2;   1.8;    3;   0.0;   0;   10.633;-999;   1.2;  14.0;  934.39;   15.6;   80.96;   23.2;    7.8;    6.4;eor
       1550;20180906;   10;   9.8;   1.5;    3;  11.6;   6;    8.583;-999;   6.1;  15.1;  930.95;   16.3;   83.42;   24.2;   10.0;    8.7;eor
       1550;20180907;   10;   2.9;   0.7;    3;   2.8;   6;    0.767;-999;   6.5;  15.4;  933.43;   14.7;   92.33;   18.4;   11.0;   10.0;eor
       1550;20180908;   10;   9.1;   1.7;    3;   0.0;   0;    9.833;-999;   4.1;  13.8;  938.07;   15.2;   81.33;   21.1;   10.1;    8.8;eor
       1550;20180909;   10;   8.6;   1.6;    3;   0.0;   0;   11.133;-999;   3.3;  13.3;  939.60;   15.7;   77.67;   24.1;    8.2;    7.0;eor
       1550;20180910;   10;   8.1;   1.4;    3;   0.0;   0;    9.983;-999;   5.2;  12.9;  941.47;   16.2;   75.25;   25.3;    8.9;    7.5;eor
       1550;20180911;   10;   7.8;   1.4;    3;   0.0;   0;   11.483;-999;   3.7;  12.8;  943.11;   16.7;   72.71;   26.0;    8.4;    6.7;eor
       1550;20180912;   10;   8.0;   1.4;    3;   0.0;   0;   11.350;-999;   1.8;  13.5;  940.09;   17.9;   71.17;   27.9;    8.7;    7.1;eor
       1550;20180913;   10;   8.4;   1.5;    3;  19.2;   6;    5.817;-999;   6.1;  15.1;  936.13;   17.4;   78.75;   24.8;   11.5;   10.0;eor
       1550;20180914;   10;   6.3;   1.3;    3;   0.3;   6;    3.033;-999;   7.5;  15.5;  937.20;   15.6;   88.42;   19.5;   13.0;   11.8;eor
       1550;20180915;   10;   5.4;   1.1;    3;   0.9;   6;    0.617;-999;   7.5;  15.0;  940.57;   14.7;   90.04;   18.5;   11.6;    9.8;eor
       1550;20180916;   10;   6.8;   1.4;    3;   3.5;   6;   10.167;-999;   5.5;  14.8;  939.70;   15.8;   84.00;   22.7;    9.2;    8.0;eor
       1550;20180917;   10;   9.0;   1.5;    3;   0.0;   0;    8.767;-999;   3.7;  15.9;  938.46;   17.8;   80.79;   24.3;   12.2;   10.7;eor
       1550;20180918;   10;   8.1;   1.1;    3;  20.0;   8;    3.383;-999;   4.1;  15.3;  937.21;   15.7;   87.29;   24.8;   10.7;    9.2;eor
       1550;20180919;   10;   5.9;   1.1;    3;   0.0;   0;    9.750;-999;   2.8;  14.3;  939.47;   16.2;   80.92;   25.2;    9.7;    8.6;eor
       1550;20180920;   10;   7.5;   1.2;    3;   0.0;   0;   11.050;-999;   0.4;  13.6;  938.01;   16.7;   76.33;   26.4;    8.9;    7.5;eor
       1550;20180921;   10;  11.2;   1.3;    3;  13.1;   6;    8.350;-999;   4.7;  13.7;  933.21;   17.4;   73.96;   27.9;    9.2;    7.7;eor
       1550;20180922;   10;   5.3;   1.1;    3;   3.7;   6;    2.667;-999;   7.8;  11.2;  939.42;   11.6;   83.00;   15.7;    8.8;    8.9;eor
       1550;20180923;   10;  12.2;   1.2;    3;  14.9;   6;    3.467;-999;   7.2;  15.8;  933.02;   16.1;   86.04;   24.6;   10.2;   10.2;eor
       1550;20180924;   10;   6.0;   1.5;    3;   1.5;   6;    3.133;-999;   6.5;   8.9;  946.05;    7.9;   84.00;   12.6;    3.3;    2.2;eor
       1550;20180925;   10;   8.7;   2.1;    3;   0.0;   0;   10.883;-999;   0.7;   7.2;  951.18;    6.2;   78.13;   12.9;    0.8;   -0.3;eor
       1550;20180926;   10;   7.6;   1.3;    3;   0.0;   0;   10.617;-999;   4.8;   8.2;  949.57;    8.8;   76.04;   19.8;   -0.2;   -1.9;eor
       1550;20180927;   10;   6.2;   1.2;    3;   0.0;   0;   10.733;-999;   0.5;   9.3;  945.27;   11.3;   74.71;   22.0;    2.8;    1.3;eor
       1550;20180928;   10;   9.1;   1.7;    3;   0.2;   6;    8.533;-999;   3.1;  11.1;  938.74;   13.2;   74.63;   21.2;    4.4;    2.5;eor
       1550;20180929;   10;   9.3;   2.0;    3;   0.0;   0;    5.250;-999;   5.1;  10.2;  939.52;   10.7;   80.17;   14.7;    5.2;    3.8;eor
       1550;20180930;   10;   8.0;   1.3;    3;  21.7;   6;   10.567;-999;   2.4;  10.5;  933.71;   12.1;   77.29;   21.7;    3.5;    2.3;eor
       1550;20181001;   10;   5.2;   1.0;    3;  29.1;   6;    0.000;-999;   7.5;  10.4;  932.73;    8.3;   93.79;   11.9;    5.2;    4.7;eor
       1550;20181002;   10;   5.0;   1.0;    3;   0.0;   6;    4.883;   0;   7.2;   8.2;  938.57;    8.0;   78.21;   13.7;    4.5;    4.2;eor
       1550;20181003;   10;   7.4;   1.0;    3;   0.0;   6;    0.000;   0;   7.9;  10.5;  941.73;   10.5;   83.58;   15.3;    7.4;    7.1;eor
       1550;20181004;   10;   8.0;   1.5;    3;   0.0;   0;   10.467;   0;   2.0;  10.5;  942.38;   11.0;   81.67;   17.9;    5.4;    3.4;eor
       1550;20181005;   10;   6.8;   1.2;    3;   0.0;   0;   10.333;   0;   1.6;  10.2;  937.73;   11.5;   78.83;   21.6;    3.7;    1.9;eor
       1550;20181006;   10;   5.8;   1.1;    3;   0.1;   6;    7.283;   0;   7.3;  11.3;  931.72;   13.8;   75.17;   22.3;    7.0;    5.6;eor
       1550;20181007;   10;   6.3;   1.0;    3;   0.0;   6;    0.267;   0;   6.4;  12.7;  932.47;   13.2;   85.04;   19.1;    7.5;    5.7;eor
       1550;20181008;   10;   8.2;   1.5;    3;   0.0;   0;    9.933;   0;   2.5;  11.7;  936.80;   11.8;   84.67;   18.4;    5.4;    3.5;eor
       1550;20181009;   10;   7.6;   1.6;    3;   0.0;   0;    9.583;   0;   3.7;  12.3;  938.40;   12.9;   83.71;   19.3;    7.0;    5.5;eor
