STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5792;20171128;   10;  27.1;  11.7;    3;   0.0;   7;    0.117; 155;   7.3;   2.8;  698.87;   -9.0;   89.92;   -7.2;  -11.3;-999;eor
       5792;20171129;   10;  19.4;   4.9;    3;  17.7;   7;    0.600; 145;   8.0;   2.1;  692.64;  -12.4;   89.46;  -10.2;  -15.1;-999;eor
       5792;20171130;   10;  17.8;   7.1;    3;   5.0;   7;    0.017; 180;   8.0;   1.4;  690.15;  -17.1;   89.63;  -15.0;  -18.0;-999;eor
       5792;20171201;   10;  12.5;   4.9;    3;   0.0;   7;    8.217; 180;   3.7;   1.2;  694.02;  -17.5;   77.88;  -14.8;  -18.2;-999;eor
       5792;20171202;   10;  12.6;   6.0;    3;   0.0;   0;    8.483; 175;   2.3;   1.0;  700.29;  -15.1;   53.58;  -10.0;  -18.1;-999;eor
       5792;20171203;   10;  13.5;   5.4;    3;   8.6;   7;    8.050; 175;   3.3;   1.0;  702.49;  -16.3;   60.46;  -13.7;  -18.3;-999;eor
       5792;20171204;   10;  20.8;   9.1;    3;  27.3;   7;    0.000; 180;   8.0;   2.1;  708.61;  -12.9;   90.29;  -12.3;  -14.7;-999;eor
       5792;20171205;   10;  16.2;   7.4;    3;   0.0;   0;    0.000; 195;   5.7;   2.3;  714.92;  -11.2;   88.96;   -8.9;  -13.8;-999;eor
       5792;20171206;   10;  11.6;   5.5;    3;   0.0;   0;    8.550; 185;   1.0;   1.8;  716.48;   -6.0;   47.42;   -2.6;   -9.5;-999;eor
       5792;20171207;   10;  32.0;  13.0;    3;   0.1;   7;    8.567; 180;   1.7;   1.4;  710.55;   -6.0;   35.38;   -3.1;   -6.9;-999;eor
       5792;20171208;   10;  32.5;  13.7;    3;  17.7;   7;    0.000; 175;   8.0;   2.1;  698.51;  -11.6;   82.08;   -5.8;  -18.4;-999;eor
       5792;20171209;   10;  24.2;   9.4;    3;   3.5;   7;    2.650; 210;   7.0;   1.0;  694.33;  -20.4;   84.63;  -17.8;  -21.9;-999;eor
       5792;20171210;   10;  48.8;  21.4;    3;   1.5;   7;    0.600; 205;   7.3;   2.2;  688.58;  -11.1;   73.38;   -6.1;  -18.8;-999;eor
       5792;20171211;   10;  50.0;  20.9;    3;   5.6;   7;    0.267; 190;   7.0;   3.6;  685.89;   -5.9;   91.08;   -4.9;   -9.0;-999;eor
       5792;20171212;   10;  28.5;   9.5;    3;   3.6;   7;    0.083; 195;   8.0;   2.3;  694.97;  -12.0;   91.17;   -7.8;  -16.7;-999;eor
       5792;20171213;   10;  41.6;  15.3;    3;   0.9;   7;    6.367; 195;   4.0;   1.4;  698.12;  -12.9;   60.33;   -6.6;  -17.9;-999;eor
       5792;20171214;   10;  39.5;  15.7;    3;  20.8;   7;    0.067; 195;   8.0;   2.4;  691.28;  -10.8;   88.50;   -7.4;  -13.5;-999;eor
       5792;20171215;   10;  27.8;   9.7;    3;   1.2;   7;    3.867; 215;   6.7;   1.8;  688.52;  -14.2;   87.21;  -10.6;  -16.3;-999;eor
       5792;20171216;   10;  12.5;   5.3;    3;  18.6;   7;    0.000; 215;   8.0;   1.7;  693.78;  -15.7;   92.13;  -13.9;  -17.0;-999;eor
       5792;20171217;   10;  13.6;   6.2;    3;  12.3;   7;    0.000; 245;   8.0;   1.4;  701.01;  -17.7;   91.17;  -16.4;  -19.3;-999;eor
       5792;20171218;   10;  13.6;   7.1;    3;   4.8;   7;    0.067; 270;   7.7;   1.6;  702.98;  -15.7;   88.46;  -13.5;  -19.3;-999;eor
       5792;20171219;   10;  13.7;   6.9;    3;   2.7;   7;    7.950; 275;   4.0;   1.5;  709.11;  -15.0;   76.92;  -12.5;  -16.3;-999;eor
       5792;20171220;   10;  10.3;   4.5;    3;   0.6;   7;    5.933; 260;   3.0;   1.5;  711.48;  -13.4;   71.13;   -9.7;  -15.1;-999;eor
       5792;20171221;   10;  19.5;   8.2;    3;  16.8;   7;    3.150; 240;   6.7;   2.8;  716.07;   -7.9;   80.96;   -5.8;  -11.2;-999;eor
       5792;20171222;   10;  15.3;   7.3;    3;  11.4;   7;    0.000; 255;   8.0;   3.3;  716.27;   -7.5;   94.42;   -6.3;   -9.1;-999;eor
       5792;20171223;   10;  15.9;   7.7;    3;   0.0;   0;    7.400; 250;   2.3;   2.5;  717.17;   -8.0;   75.13;   -5.4;  -11.3;-999;eor
       5792;20171224;   10;  17.4;   8.5;    3;   0.0;   0;    8.433; 235;   0.3;   1.8;  716.47;   -3.9;   39.88;   -1.8;   -5.9;-999;eor
       5792;20171225;   10;  20.9;  11.2;    3;   0.0;   0;    8.400; 230;   0.7;   1.2;  711.86;   -1.0;   20.96;    0.9;   -3.3;-999;eor
       5792;20171226;   10;  31.8;  12.6;    3;   0.0;   0;    7.050; 230;   6.3;   2.2;  699.98;   -7.8;   67.00;   -3.1;  -10.7;-999;eor
       5792;20171227;   10;  35.4;  12.0;    3;   9.7;   7;    3.467; 225;   7.3;   2.5;  685.08;  -10.2;   87.63;   -8.8;  -15.0;-999;eor
       5792;20171228;   10;  24.5;   9.8;    3;  14.8;   7;    0.000; 230;   8.0;   1.4;  685.48;  -16.8;   87.58;  -14.9;  -19.7;-999;eor
       5792;20171229;   10;  32.2;  10.6;    3;  11.0;   7;    6.933; 240;   3.0;   1.4;  693.16;  -17.2;   84.75;  -10.7;  -21.0;-999;eor
       5792;20171230;   10;  33.2;  14.7;    3;  18.3;   7;    0.000; 255;   7.7;   3.2;  698.93;   -8.4;   91.04;   -3.4;  -15.2;-999;eor
       5792;20171231;   10;  32.5;  16.4;    3;   3.4;   7;    7.933; 270;   3.3;   2.5;  705.05;   -4.1;   60.00;    0.3;   -7.8;-999;eor
       5792;20180101;   10;  31.4;  11.8;    3;   5.3;   7;    2.133; 263;   6.0;   2.2;  698.43;  -10.2;   78.67;   -5.2;  -13.2;-999;eor
       5792;20180102;   10;  27.2;  11.5;    3;  14.2;   7;    0.067; 260;   6.7;   1.9;  698.88;  -13.4;   87.58;   -7.2;  -15.8;-999;eor
       5792;20180103;   10;  48.6;  18.3;    3;  14.4;   7;    0.017; 270;   8.0;   3.0;  694.87;   -8.8;   92.08;   -4.1;  -13.7;-999;eor
       5792;20180104;   10;  35.7;  15.8;    3;  39.5;   7;    0.000; 280;   8.0;   3.6;  694.91;   -7.0;   95.38;   -3.3;  -12.9;-999;eor
       5792;20180105;   10;  30.6;  13.6;    3;   0.0;   7;    4.567; 310;   6.7;   3.6;  698.36;   -5.0;   84.75;   -3.1;   -6.7;-999;eor
       5792;20180106;   10;  27.0;  13.7;    3;   0.0;   0;    8.167; 305;   3.7;   2.8;  700.52;   -5.9;   72.00;   -3.9;   -6.8;-999;eor
       5792;20180107;   10;  29.3;  11.4;    3;   0.0;   0;    0.000; 305;   7.0;   2.9;  707.02;   -5.8;   72.71;   -3.2;   -7.1;-999;eor
       5792;20180108;   10;  44.2;  14.7;    3;   0.0;   7;    3.767; 305;   3.7;   3.1;  709.18;   -6.1;   79.38;   -3.5;   -7.2;-999;eor
       5792;20180109;   10;  45.3;  16.7;    3;   2.5;   7;    5.817; 305;   5.0;   2.9;  704.37;   -7.4;   81.83;   -5.2;   -9.9;-999;eor
       5792;20180110;   10;  19.6;   5.5;    3;   0.0;   0;    8.350; 305;   4.3;   2.2;  701.38;   -9.7;   73.25;   -8.0;  -11.9;-999;eor
       5792;20180111;   10;  12.1;   3.1;    3;   6.5;   7;    0.000; 300;   8.0;   2.4;  701.07;  -10.9;   89.96;   -9.7;  -11.9;-999;eor
       5792;20180112;   10;  15.7;   7.0;    3;   0.0;   0;    8.350; 305;   2.7;   1.8;  705.63;  -11.1;   71.54;   -9.3;  -12.3;-999;eor
       5792;20180113;   10;   7.8;   3.5;    3;   0.0;   0;    8.767; 300;   0.3;   1.5;  706.10;   -8.2;   44.96;   -1.8;   -9.7;-999;eor
       5792;20180114;   10;  15.7;   6.5;    3;   0.0;   0;    7.900; 300;   2.7;   1.7;  703.21;  -11.5;   67.79;   -8.6;  -13.7;-999;eor
       5792;20180115;   10;  34.8;  11.0;    3;   1.6;   7;    5.667; 295;   3.0;   1.8;  701.36;  -12.0;   75.46;   -8.4;  -13.8;-999;eor
       5792;20180116;   10;  39.8;  17.7;    3;  28.5;   7;    0.050; 290;   8.0;   2.7;  691.93;   -9.7;   90.88;   -9.1;  -11.5;-999;eor
       5792;20180117;   10;  35.0;  10.9;    3;  24.0;   7;    0.000; 320;   8.0;   1.6;  689.85;  -15.7;   88.21;  -11.3;  -18.3;-999;eor
       5792;20180118;   10;  43.8;  18.3;    3;  20.3;   7;    0.100; 335;   8.0;   2.5;  695.56;  -10.9;   93.00;   -7.9;  -16.3;-999;eor
       5792;20180119;   10;  30.7;  10.6;    3;  32.6;   7;    0.250; 360;   8.0;   2.1;  695.97;  -12.9;   90.08;   -8.2;  -15.4;-999;eor
       5792;20180120;   10;  41.7;  16.1;    3;  29.8;   7;    1.117; 395;   8.0;   1.9;  693.30;  -13.7;   88.38;   -9.1;  -17.0;-999;eor
       5792;20180121;   10;  28.9;  10.8;    3;  26.4;   7;    0.017; 420;   7.3;   1.8;  695.41;  -14.4;   87.46;   -9.5;  -18.5;-999;eor
       5792;20180122;   10;  32.2;  13.0;    3;  45.5;   7;    0.000; 440;   8.0;   3.3;  700.27;   -7.3;   93.50;   -5.7;  -10.0;-999;eor
       5792;20180123;   10;  23.0;   8.9;    3;   4.5;   7;    5.133; 475;   4.3;   2.4;  709.19;   -9.8;   84.04;   -8.2;  -11.4;-999;eor
       5792;20180124;   10;  22.9;   9.5;    3;   0.0;   7;    7.133; 455;   7.3;   3.2;  713.73;   -4.4;   72.38;   -2.0;   -9.1;-999;eor
       5792;20180125;   10;  24.8;   9.4;    3;   0.0;   0;    5.433; 440;   7.3;   2.5;  709.09;   -4.0;   54.54;   -1.7;   -7.2;-999;eor
       5792;20180126;   10;  27.3;  11.8;    3;   0.0;   0;    3.200; 435;   4.3;   2.7;  706.54;   -6.7;   72.04;   -4.8;   -8.0;-999;eor
       5792;20180127;   10;  19.5;  10.1;    3;   0.0;   0;    9.033; 430;   2.7;   3.0;  713.92;   -6.2;   77.75;   -4.7;   -7.6;-999;eor
       5792;20180128;   10;  21.7;   9.4;    3;   0.0;   7;    0.100; 425;   7.0;   3.3;  718.99;   -6.0;   81.79;   -3.4;   -8.5;-999;eor
       5792;20180129;   10;  22.1;   8.2;    3;   0.0;   7;    9.450; 415;   1.0;   2.9;  717.72;   -4.2;   65.42;   -1.0;   -7.3;-999;eor
       5792;20180130;   10;  21.4;  10.2;    3;   0.0;   7;    7.833; 405;   5.0;   1.7;  713.25;   -6.2;   46.79;   -3.2;   -9.3;-999;eor
       5792;20180131;   10;  27.2;  13.2;    3;   0.0;   7;    5.950; 400;   3.0;   2.3;  704.80;   -5.6;   57.42;   -3.2;   -8.1;-999;eor
       5792;20180201;   10;  28.3;  10.3;    3;  11.6;   7;    0.000; 400;   8.0;   2.1;  692.59;  -12.6;   87.25;   -7.4;  -16.2;-999;eor
       5792;20180202;   10;  13.3;   5.9;    3;   0.2;   7;    5.367; 420;   5.7;   1.3;  692.15;  -16.7;   75.92;  -15.3;  -18.1;-999;eor
       5792;20180203;   10;   9.4;   4.3;    3;   1.8;   7;    0.067; 420;   8.0;   1.3;  690.51;  -17.8;   86.50;  -16.5;  -18.6;-999;eor
       5792;20180204;   10;  13.0;   4.1;    3;   0.0;   7;    1.217; 405;   5.7;   1.3;  695.53;  -17.5;   85.38;  -16.0;  -18.5;-999;eor
       5792;20180205;   10;  22.1;   9.8;    3;   0.1;   7;    6.033; 400;   5.7;   1.7;  701.16;  -13.1;   75.83;  -10.8;  -16.4;-999;eor
       5792;20180206;   10;  13.6;   6.7;    3;   0.0;   7;    5.750; 390;   6.0;   1.9;  698.53;  -10.4;   67.17;   -7.6;  -11.8;-999;eor
       5792;20180207;   10;   9.5;   3.5;    3;   1.1;   7;    1.933; 390;   7.3;   2.2;  695.57;  -11.3;   84.71;   -9.7;  -13.2;-999;eor
       5792;20180208;   10;  11.5;   2.5;    3;   0.1;   7;    6.883; 390;   4.3;   2.0;  698.86;  -12.3;   85.13;   -9.6;  -13.1;-999;eor
       5792;20180209;   10;  16.4;   5.6;    3;   0.3;   7;    9.433; 385;   1.7;   1.7;  698.72;  -13.1;   77.58;  -10.5;  -14.3;-999;eor
       5792;20180210;   10;   9.6;   2.9;    3;   0.2;   7;    5.100; 380;   3.0;   1.6;  697.83;  -15.0;   83.75;  -12.6;  -17.0;-999;eor
       5792;20180211;   10;  22.7;   8.4;    3;  11.2;   7;    1.400; 380;   6.0;   2.2;  695.57;  -11.0;   80.92;   -7.9;  -14.5;-999;eor
       5792;20180212;   10;  16.0;   5.6;    3;  11.3;   7;    0.183; 390;   8.0;   1.4;  695.24;  -17.7;   89.75;  -13.8;  -20.3;-999;eor
       5792;20180213;   10;  11.0;   4.5;    3;   0.0;   0;    9.917; 410;   0.7;   0.8;  694.16;  -19.8;   61.29;  -17.3;  -22.2;-999;eor
       5792;20180214;   10;  11.2;   6.1;    3;   0.0;   0;   10.167; 385;   0.3;   0.6;  696.00;  -19.3;   42.00;  -17.0;  -20.4;-999;eor
       5792;20180215;   10;  23.6;  10.6;    3;  29.1;   7;    0.050; 380;   7.7;   2.4;  703.40;   -9.0;   65.54;   -4.4;  -17.2;-999;eor
       5792;20180216;   10;  25.7;  10.9;    3;  11.5;   7;    0.000; 400;   8.0;   3.6;  708.80;   -6.5;   96.50;   -4.4;   -8.2;-999;eor
       5792;20180217;   10;  27.3;  12.4;    3;   5.1;   7;    1.383; 400;   7.3;   3.3;  704.65;   -7.0;   91.38;   -4.8;  -11.5;-999;eor
       5792;20180218;   10;  17.8;   5.6;    3;   0.0;   7;    8.633; 400;   4.3;   1.9;  703.40;  -13.1;   83.88;  -11.4;  -14.1;-999;eor
       5792;20180219;   10;  12.7;   5.4;    3;   0.0;   0;    9.850; 395;   3.0;   1.7;  699.30;  -12.7;   70.04;   -8.0;  -16.1;-999;eor
       5792;20180220;   10;  11.5;   4.0;    3;   1.2;   7;    3.700; 390;   6.7;   1.3;  694.55;  -16.2;   73.71;  -12.8;  -18.7;-999;eor
       5792;20180221;   10;  22.1;   8.9;    3;   1.2;   7;    6.583; 390;   6.0;   1.4;  695.49;  -16.7;   85.92;  -14.6;  -19.1;-999;eor
       5792;20180222;   10;  21.3;  10.6;    3;   0.0;   0;    5.283; 390;   6.0;   1.8;  694.08;  -13.8;   86.17;  -12.4;  -15.8;-999;eor
       5792;20180223;   10;  20.3;   9.3;    3;   0.0;   0;    8.917; 390;   5.0;   2.2;  696.48;  -10.3;   76.79;   -7.7;  -13.0;-999;eor
       5792;20180224;   10;  11.1;   4.3;    3;   0.0;   0;   10.817; 385;   1.7;   2.2;  699.47;   -7.4;   62.50;   -4.8;  -11.1;-999;eor
       5792;20180225;   10;  13.6;   4.8;    3;   0.0;   0;   10.417; 385;   1.3;   0.4;  694.12;  -19.0;   30.42;  -11.0;  -26.8;-999;eor
       5792;20180226;   10;  19.1;   6.7;    3;   0.0;   0;    9.833; 380;   2.7;   0.4;  687.80;  -27.8;   59.29;  -26.3;  -30.5;-999;eor
       5792;20180227;   10;  17.1;   6.4;    3;   0.0;   0;    8.950; 380;   5.7;   0.5;  685.37;  -26.5;   76.25;  -24.0;  -28.9;-999;eor
       5792;20180228;   10;  18.5;   6.2;    3;   0.0;   7;   10.167; 380;   3.3;   0.6;  690.00;  -19.8;   47.63;  -11.5;  -25.1;-999;eor
       5792;20180301;   10;  17.4;   8.2;    3;   0.5;   7;    2.333; 380;   7.3;   2.9;  691.63;   -7.9;   84.71;   -4.8;  -12.7;-999;eor
       5792;20180302;   10;  25.0;  10.4;    3;   1.6;   7;    5.400; 380;   5.0;   2.9;  687.80;   -7.3;   81.17;   -4.4;  -13.8;-999;eor
       5792;20180303;   10;  22.0;   9.1;    3;   3.3;   7;    4.450; 380;   6.7;   1.8;  688.70;  -10.2;   64.29;   -6.3;  -14.0;-999;eor
       5792;20180304;   10;  22.6;  10.2;    3;   0.3;   7;   10.550; 380;   3.0;   1.9;  692.62;   -8.6;   63.13;   -5.2;  -11.8;-999;eor
       5792;20180305;   10;  17.5;   7.1;    3;   1.1;   7;    5.667; 380;   7.3;   2.6;  689.80;   -8.9;   83.00;   -7.1;  -10.6;-999;eor
       5792;20180306;   10;  14.6;   5.4;    3;   7.3;   7;    0.000; 375;   7.7;   2.5;  685.50;  -10.3;   90.54;   -8.5;  -11.9;-999;eor
       5792;20180307;   10;  19.9;   6.8;    3;  11.6;   7;    0.000; 380;   8.0;   2.3;  689.72;  -11.5;   89.79;   -8.2;  -13.6;-999;eor
       5792;20180308;   10;  24.4;  11.9;    3;   0.3;   7;    7.300; 385;   6.3;   1.6;  695.93;  -12.2;   68.96;   -9.6;  -14.1;-999;eor
       5792;20180309;   10;  29.1;  14.7;    3;   0.0;   7;    0.233; 375;   7.3;   3.2;  701.18;   -7.2;   86.50;   -3.7;  -11.4;-999;eor
       5792;20180310;   10;  26.0;  11.1;    3;   2.1;   7;    0.000; 375;   7.7;   4.0;  701.56;   -4.0;   88.63;   -2.5;   -4.9;-999;eor
       5792;20180311;   10;  28.6;  10.3;    3;   0.3;   7;    0.733; 375;   6.7;   3.7;  696.77;   -4.3;   83.71;   -2.2;   -5.6;-999;eor
       5792;20180312;   10;  26.1;  10.3;    3;   5.8;   7;    3.183; 375;   7.7;   3.2;  693.13;   -7.6;   93.17;   -5.5;   -9.5;-999;eor
       5792;20180313;   10;  24.7;   9.7;    3;  10.8;   7;    4.083; 380;   6.7;   2.6;  697.03;  -10.1;   91.00;   -9.0;  -11.8;-999;eor
       5792;20180314;   10;  17.2;   7.9;    3;   0.0;   7;    5.400; 390;   5.3;   2.3;  699.25;  -10.4;   83.71;   -8.5;  -12.2;-999;eor
       5792;20180315;   10;  30.1;   8.9;    3;  12.5;   7;    3.150; 380;   6.7;   2.2;  694.05;   -6.7;   58.92;   -4.3;   -9.9;-999;eor
       5792;20180316;   10;  17.7;   6.9;    3;   0.1;   7;    2.433; 390;   7.3;   2.8;  694.07;   -9.4;   91.42;   -7.6;  -11.6;-999;eor
       5792;20180317;   10;  17.4;   7.7;    3;   2.1;   7;    4.967; 390;   7.0;   2.8;  688.63;   -8.9;   88.54;   -6.8;  -10.3;-999;eor
       5792;20180318;   10;  12.5;   6.0;    3;   1.8;   7;    6.217; 390;   7.3;   2.5;  688.16;  -10.0;   88.33;   -7.4;  -11.7;-999;eor
       5792;20180319;   10;  10.9;   4.0;    3;   5.7;   7;    0.050; 390;   8.0;   2.0;  690.12;  -12.7;   88.42;  -11.4;  -14.8;-999;eor
       5792;20180320;   10;  13.1;   5.3;    3;   3.9;   7;    6.283; 395;   5.0;   1.4;  693.70;  -17.1;   81.00;  -14.0;  -22.2;-999;eor
       5792;20180321;   10;  13.6;   4.6;    3;   4.0;   7;    5.600; 395;   5.3;   1.1;  700.75;  -17.4;   70.25;  -13.8;  -19.5;-999;eor
       5792;20180322;   10;  14.6;   6.8;    3;   7.5;   7;    8.067; 395;   5.3;   1.1;  699.57;  -14.7;   58.58;  -11.0;  -16.3;-999;eor
